title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Java/国企双休,长沙,Java,大专,3-5年,"[""\u5168\u6808\u5de5\u7a0b\u5e08"", ""Spring"", ""Java"", ""\u8ba1\u7b97\u673a/\u8f6f\u4ef6\u5de5\u7a0b\u76f8\u5173\u7ecf\u9a8c"", """", """"]","[8000, 11000]",13薪,无,人事HR,胡女士人事HR,0,深圳本分信息技术,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/5ee50e9d325905451HRz0t69GFZR.html?lid=91zA49kJGBv.search.72&securityId=QfKKX2wqFliYZ-A1DFVtn6xSvQEQXs5fIm2U0TLQuFNIXy0pSRTmHmWZXPgRbRG99X1-L8bKCNgIyz5QfP8nEv6QsCaYgI1JMg13ukXvN_7USxeWwy67W1tRfdSnd7qs2I7Fj92qRoYSZA~~&sessionId=,https://www.zhipin.com/gongsi/5a5f67cc506244cf1XV_39i9EFo~.html,天心区
Java,长沙,Java,本科,3-5年,"[""\u540e\u7aef\u5f00\u53d1"", ""Java"", ""\u6570\u636e\u91c7\u96c6""]","[6000, 9000]",0薪,无,技术,黄志强技术,0,开腾网络科技有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20190809/18302248e29743941e8448247a80a3d21c8f680954567ce04a83beb39c38c831.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3e05d0bfdf2508f71nRy3tq1GFs~.html?lid=91zA49kJGBv.search.73&securityId=T1I95SnOBXYs--R1jae7AjXSTDtv2iM0ihP-xeKu5JorGexOq8wcaRB9sr84RtHktZKeUbENEOhWw-F_1dHRIc4Fy9d2jNawDoJZQztHNHH1QEDVovmg-WbJ-9A-lDgf3sxghNUp&sessionId=,https://www.zhipin.com/gongsi/49a2bea853fadb3803x53N64.html,天心区
Java开发工程师,长沙,Java,大专,3-5年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java"", ""MyBatis"", ""Spring"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[5000, 6000]",0薪,无,人事专员,龙女士人事专员,0,雅翼文化,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",媒体,未融资,"[0, 20]",https://www.zhipin.com/job_detail/1767172e003e08d71XJ90tu0F1pR.html?lid=91zA49kJGBv.search.74&securityId=nAAyuQVG8J0Yz-a1I1bi9G6dtRsPQskTWSTg88qXdtjzQODbYeRdC0OFYNoSapP9vRiELYkY3MVF35W82gGPwsTOkDwX5xBVlJVMPMwlOQvxqhBMLiLlcYj1wksB5OwPCR4bevokd90N3w~~&sessionId=,https://www.zhipin.com/gongsi/4e3e3df7250b354d1XB62dy-E1I~.html,天心区
Java开发工程师（砂子塘地铁）,长沙,Java,大专,3-5年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Spring"", ""Java"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """", """"]","[9000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",招聘专员,尹正辉招聘专员,0,湖南新航动力,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160525/f9ee7a803ee628b9a2946e13b1b6cf172e6669b118daa7a7bca385933497efd9.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/93bfb008be4077ec1Xd909--F1tS.html?lid=91zA49kJGBv.search.75&securityId=gQo6rNeGHznXi-Q1L852EmBFx2T0Q_i3490zmmixmWUz9NxFxXUPbja7kVfVMWgo1UbtjkuikaSMcStm1lBpVCrCaj1qIZZPMz1HeI43h92fBu5bVWxy9MZF0vXp9BMX-NxhIBHu&sessionId=,https://www.zhipin.com/gongsi/ca74dc5fd7a838e81XNy2N-5.html,雨花区
Java开发工程师,长沙,Java,大专,3-5年,"[""Java"", ""Spring"", ""MyBatis"", ""SpringCloud"", ""MySQL"", ""Redis""]","[9000, 11000]",0薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229""]",HR,刘女士HR,0,预计科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180302/4a842ab90e1a18db9dedec4c927d6e77cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/19775a9f9e580ea81HZ42N25FlRU.html?lid=91zA49kJGBv.search.76&securityId=IeHf-dmUAo9Qc-J1r3GbJP-0Nu7V7VQxjIhidGcUspo_l5pCXVvjQmxP9dmkNJVylDoH1weZC8SjftnZOah0gw4YY6EDlmIWzXZ3qkc_2CgPn1yu4ZwiKrOZzbrzxipZ-Pf3CIuub_cXda9qYRDto_9YPwxlrst2vy4hagYOfkXVfGZJ&sessionId=,https://www.zhipin.com/gongsi/14928c4d2a78182c1nd_39q5GA~~.html,开福区
java开发,长沙,Java,本科,1-3年,"[""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""Java"", ""Java\u5f00\u53d1\u7ecf\u9a8c""]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u798f\u5229\u4e13\u533a\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956""]",招聘主管,张云莹招聘主管,0,世纪恒通,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180412/26dc36eac7c2cc5e1a00b451fe78476b.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/41d1a6c2ebd107441HRy0t64E1VV.html?lid=91zA49kJGBv.search.77&securityId=bmgWE9F08jA8U-P1N-BGPa5lnTNK2TCMmp7F5qWCdE8rn_LWGmk9xBZ8q-4MPWYu2ojy9CtfiG2JL9xTiyt6V70zD0eOIeypYiSiWtFETleedoqE1ovfDGKiiJbFVyDIKLB_CBXnNn0~&sessionId=,https://www.zhipin.com/gongsi/4694e5acfcb562671nVy0t-7Eg~~.html,开福区
JAVA开发,长沙,Java,学历不限,1-3年,"[""Javascript"", ""HTML/CSS"", ""HTML5""]","[6000, 10000]",0薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u5168\u52e4\u5956\uff0c\u5305\u5403\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229""]",Linux运维工程师,张雄富Linux运维工程师,0,温斯顿信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170424/1adf88cc04897908ab077a0301808195c363f36bdd1a6cf9e6f2a1d53997ed59.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/78e6a7a9c2f7f41e1n193dq6EFA~.html?lid=91zA49kJGBv.search.78&securityId=f0Zaq6nYs9Dy5-g1X0W7xzsBCLQaVBpxWGv4umkQwQ-86C3e9dqrBM8Y2iRS3vVlj2bLYQqwXCdBGe2X-qxV0bteSIwNESeo9G0fSkNg0X6vWlDhY3dqeJX6LBwAHCw7NqIbL-Uf&sessionId=,https://www.zhipin.com/gongsi/cf76b64598bf645f0XZ_2di6.html,雨花区
Java工程师,长沙,Java,大专,1-3年,"[""\u4f01\u4e1a\u8f6f\u4ef6"", ""Java"", ""JS""]","[5000, 7000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865""]",人事招聘,任女士人事招聘,0,竟网科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190227/6d496822098659fcfb279142225ce58f74d7778c8cc2e64ebee5679f0f211ac6.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/529017b69f8864691nJ52NS-Fw~~.html?lid=91zA49kJGBv.search.79&securityId=rDn8Khvc1BO13-F1kX_MQ7R49DjX9kaaHklJHcBAYMAOQNwnWHpqVAVpHd3DU1I--N46XXJezVybzbS6MWUmJH5NWk5vjt4tLig3M1pjqvjoURgxPfC7zGh7amXpQrlLWDYV6w~~&sessionId=,https://www.zhipin.com/gongsi/18888efaae7b6db41Xd63N6_.html,岳麓区
JAVA开发,长沙,Java,大专,经验不限,"[""Java"", ""SpringCloud"", ""MySQL"", ""\u5206\u5e03\u5f0f\u7ecf\u9a8c"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", """"]","[10000, 12000]",0薪,"[""\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u514d\u8d39\u73ed\u8f66""]",HR,李女士HR,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/283b981c262d09551HVy2N-4EFRU.html?lid=91zA49kJGBv.search.80&securityId=jaqc0tJMeKgUw-L1rM8CALq_08qRSeC27I0a2bCS9IBEDY4RsUFS7KvaYP1X7z45sRt3rUyDVG8sSnF_5gHVqQ8a0sWvy4RYU82KSlCmzRArSwzuURRpXGGMPUmR5X_ZrzzxT2I~&sessionId=,https://www.zhipin.com/gongsi/2d208a8834e4a58203d43Q~~.html,岳麓区
Java开发,长沙,Java,学历不限,3-5年,"[""\u670d\u52a1\u5668\u914d\u7f6e"", ""MySQL"", ""Redis"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u5168\u6808\u5f00\u53d1"", """", """", """"]","[6000, 11000]",0薪,无,人力资源,何女士人力资源,0,沃德科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e6d8da36a89318e11XBy2dW1FVdQ.html?lid=91zA49kJGBv.search.81&securityId=nFdAlsMmmwUgv-J1jgc5h76nZbdBrB1P_4jhCPepgnNgNS0b7LUnafQoF5C6SqiaRFcGfa-gmYxnwu-MvNGHeqB65UPuLyuKxjjVLSYTBO7mN_WHSWvKs6PhTyzU6e7eJlagdkObZPNuOPiuZdzQ6nGUsLKPlREUJG9EKtsuMa9pxwuRcg~~&sessionId=,https://www.zhipin.com/gongsi/dc3c3941a2b5447e1Xd42tm-GFY~.html,开福区
Java开发工程师,长沙,Java,学历不限,3-5年,"[""Java"", ""\u6570\u636e\u5e93"", ""\u7269\u8054\u7f51""]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",招聘者,田女士招聘者,0,善达科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20190604/e7d94193e01f1e8ef624f168650e8c6c5ea083f632d030ff0c74dcb816e9c174.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/0d51961b72075fae03d70t6-EVs~.html?lid=91zA49kJGBv.search.82&securityId=6bc09JwhQSeKC-x1fn6QDrqaNruLcynD_fdz1HoQRfEkcEV8E_g_g9nNxRnKlhXOFYtqB9hYZMl4kbpZSY-NF4Md56leJheVMlqYZvZDYTtnvQuGBOwH_7UZPwDgWSv5CGYUGSzjhg~~&sessionId=,https://www.zhipin.com/gongsi/5129d19cb264c08c1XB62tW1Fw~~.html,天心区
JAVA工程师,长沙,Java,学历不限,经验不限,"[""Java"", ""Javascript""]","[7000, 10000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",HR,刘欢HR,0,家宝城市管理科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180530/59ede624bc4b476134522b6e13ab9faecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",环保,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/9a3e3eecfb8da4d803Vy2dS0FFI~.html?lid=91zA49kJGBv.search.83&securityId=uOx08ccMGVcur-q1j8hQCsYroa2MDrfxaTcyK59aMXUc1StMNXJFhnmxf1uOGPayuX8xMb3_cNDg4KW7UR5yAl85mmxhzanzx4AnXEdybvoplcUczgAMS7abLqKFU-obW-07TqwAdQ~~&sessionId=,https://www.zhipin.com/gongsi/3dd074a3ea3894d81n1529i9GQ~~.html,岳麓区
Java,长沙,Java,学历不限,经验不限,"[""\u540e\u7aef\u5f00\u53d1"", ""\u6570\u636e\u5e93"", ""Linux""]","[10000, 20000]",0薪,无,制作人,段先生制作人,0,洋达,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160714/2d67ae01143cfd4d0e874c8566c7d5c4e795ec517699aeb812e3d48bb91fd7be.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/7b089a3829b5e48c1nx929W1F1M~.html?lid=91zA49kJGBv.search.84&securityId=4OWA-1PZ2jAv3-H1ACcCZFdnEC7lXrI77eJEkaJfkPCjNSlPclJMiwOEKzu7aCbf8VF35qjOUS6n10XgGbHU7x9TFZR1r8VYw48bvf5EfjzOk5f_olAXvyxGweepJ0AR1BIWZqE~&sessionId=,https://www.zhipin.com/gongsi/0a4d84524742bf7d1HZ72dy1.html,岳麓区
java全栈开发工程师,长沙,Java,学历不限,经验不限,"[""Java"", ""JavaScript"", ""Python"", ""Java\u5f00\u53d1\u7ecf\u9a8c"", """"]","[10000, 12000]",0薪,"[""\u7ee9\u6548\u5956\u91d1\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5168\u52e4\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u591c\u73ed\u8865\u52a9\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047""]",开发,杨政开发,0,星兴万物,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221119/7bf6f160950405e997a01622ae7bd6b8ebe01700f94b6445035eb8997bed97c824738909d9446aba.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/8b50ffd95f9e1fbb1X180tW6EVJV.html?lid=91zA49kJGBv.search.85&securityId=MHNT5M8U1ZlR7-d1fQ6jypx5w-te8QUIHt7NkUvSVydnodBaXiWQQ7XvHFBYzvn_-jLM9kF2TipS730Jr5-7S3nnPRf8lEUcsQ7znlQuoKCNCrNcYL6wbgiBHIiIXn5xBEfl2CeF82wr&sessionId=,https://www.zhipin.com/gongsi/1a4660c5bb6b58421nJ829i_F1E~.html,岳麓区
JAVA开发,长沙,Java,大专,1-3年,"[""Java"", ""Spring"", ""MySQL"", ""\u719f\u6089\u8682\u8681\u6216\u963f\u91cc\u6280\u672f\u6808""]","[9000, 11000]",13薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u56e2\u5efa\u6d3b\u52a8\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",人事经理,余女士人事经理,0,软通动力,"https://img.bosszhipin.com/beijin/upload/com/logo/20210830/7b5b554d84f9729cb81dae6da87b9eddbf6e3e481ce34ae8c7421cffdbdea8d6f11cda4aeefd5586.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/8dd609c0675a5ede1HV93t24FlVQ.html?lid=91zA49kJGBv.search.86&securityId=V7xYFyKwDnEtX-F10AFDxfcibmH3wT3tz7MIxTDuSyUWrY8X6AShU7Nmbd9v_bKcx7BvD2MtupumAAKl7ygf1Ua9JyXb61wjYokTEAThSKk-VXFS8VfvYJ-TB-WvsqQKh14AfdmslseM&sessionId=,https://www.zhipin.com/gongsi/c8311034740eee121nVz09S7E1U~.html,岳麓区
Java程序员,长沙,Java,大专,1年以内,"[""Java"", ""CSS"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u591a\u7ebf\u7a0b"", ""Spring"", ""MVC\u5f00\u53d1"", """"]","[6000, 10000]",0薪,无,人事,谭先生人事,0,长沙维新科技开发,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210223/b893420222db2f76f7a4f3fc799e52bf0dae4de6c1259ffff857094acbeef72e_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/22525bcf3ae2101f1nR_0ty5E1FV.html?lid=91zA49kJGBv.search.87&securityId=Mb3ggb4uIbaQS-H1M4nr5tUsD4feTef5tHvi1TBJvXR188YVblImTf2Aq8wNeyGE8RgdIGyzHiJxg8FRkDV4GJfz7h22_rOY_a2xoxR5FjzzKKILYq5jFRq_i8crH8d-uL6_ksExKKzw7g~~&sessionId=,https://www.zhipin.com/gongsi/a945045c60e43cfd1nZ-3du_FVQ~.html,开福区
Java后端开发,长沙,Java,大专,1-3年,"[""Java"", ""\u79fb\u52a8\u5f00\u53d1"", ""\u7cfb\u7edf\u67b6\u6784""]","[5000, 8000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5168\u52e4\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5b9a\u671f\u4f53\u68c0""]",招聘者,汪家昊招聘者,0,武和昊信息科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190207/e96d36a3be91611efd2e01c1706275accfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/101ac3756552becb1HF83tu5FFA~.html?lid=91zA49kJGBv.search.88&securityId=RUk4pld4KyKol-d1zVzfF0_NU4sWbItts5sAEELgNaHPhtpHQ9oVCR-s0CfbeLaZv53ooR37bWmi0VnM61Gi0KTJ45nCTtDwfR2VqMa9KV1dqK5h1UpQEURxLMysIgJvBjICOifr1g~~&sessionId=,https://www.zhipin.com/gongsi/0c579547b6ffbf831Hd93tm4EA~~.html,芙蓉区
物联网 Java 实习生,长沙,Java,本科,1年以内,"[""Java"", ""Spring"", ""MySQL"", ""\u7269\u8054\u7f51\u7ecf\u9a8c"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c""]","[3000, 6000]",0薪,"[""\u9910\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5305\u5403\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5168\u52e4\u5956\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047""]",招聘者,朱先生招聘者,0,千弘科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210302/5f2882128e1eaf4d2c7019faa953a3138544a50050ebe1bee10d8d0d3b2b15d3_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f7fb333822393d501HZ409q_FFVR.html?lid=91zA49kJGBv.search.89&securityId=sPsgMxLsuN4na-K1uUkEhz1YzfKN63zKztHrSZKTyntCzZ6BsFHAhdAxGS0w6ZoyCDNYH3qA4c6vN48d01rnFlBTCCnYKllkqHnEafqBJh2LQq4FI-S7R7m2evKuC5vb0VncjS1i4JA~&sessionId=,https://www.zhipin.com/gongsi/7310166ddd44799e0X192NS-Fg~~.html,天心区
Java,长沙,Java,大专,1-3年,"[""SpringCloud"", ""GIT"", ""SVN"", ""Spring"", ""SpringBoot"", ""MySQL"", """"]","[6000, 10000]",13薪,无,HR,雷幸树HR,0,千兆信息,"https://img.bosszhipin.com/beijin/mcs/banner/20180310/0f2ef5140160425fd989d87ead17cc9d33d208e8d6fc287973c46e5cb5346f06.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/53b8ef2f1d7e15ca1XR63tW6E1RZ.html?lid=91zA49kJGBv.search.90&securityId=uM1Kafxjn5kPG-61C8yItBl0jQI_PrgJCtXY7K0idgvMZsJnn3BAKxZ8idduU4paWZiJ3piiLlSnr2Uk6AM5pRlebcBUoxd3gACsCZ_DlLqtXl69RYAwtobp4fW8Zmij3CD28s-IUWhu&sessionId=,https://www.zhipin.com/gongsi/efbbef02d7220f4a1n1z2dS1FFs~.html,天心区
Java工程师,长沙,Java,大专,3-5年,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""Java"", ""JavaScript"", ""MySQL"", ""SpringCloud"", """", """", """", """", """"]","[5000, 8000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u4e94\u9669""]",hr,彭女士hr,0,湖南伟博,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180704/17dd36cf26dac031c7b22c69e885d26dcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/d44020f947b1f8951nJ60929GVJW.html?lid=91zA49kJGBv.search.91&securityId=aHoTnqx2UQuwz-T1kG0zSEz1OOijlRyC-9KD1mpsFe_ySz72tN1mO9zBKEDya4c6rfiJbQgsEN1YaKhOEikg2rC5Cdc-R7pBfjpreqrDmimBNc0CIr6PMUEKCOP7GE7lT2icm-ijvx98&sessionId=,https://www.zhipin.com/gongsi/e90bf10ff86997b31XZ-2tq8GA~~.html,天心区
Java,长沙,Java,大专,1-3年,"[""\u4e2d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08""]","[8000, 13000]",0薪,无,人事,任璐瑾人事,0,慧码至一信息科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/6681a4623a5dc1b11nx82Nm-GVNY.html?lid=91zA49kJGBv.search.92&securityId=2u4ghCcxk9Llk-m1nEIA99dEb-HyUmv34m6wFmkGEoOnrBy-_AIYjdn479LfR5YCb8whlQkNLNaEQAOZo5Arn0M3RtE8kcJk9XdyvNVtxACu8ko6El3S_x9EM_guK7N9F9-yP5sAiTg~&sessionId=,https://www.zhipin.com/gongsi/3ef09445a6756a7e03B709i9GA~~.html,雨花区
Java,长沙,Java,大专,3-5年,"[""Java\u5f00\u53d1\u7ecf\u9a8c"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""\u7269\u8054\u7f51"", ""\u8f6f\u786c\u4ef6\u5f00\u53d1"", """"]","[8000, 12000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047""]",hr,韩女士hr,0,牛数科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20211011/7b5b554d84f9729ce4138e2d8ff87807031a421cca1bb4a3f0c71a63e29cf682e786ef8dbd055a9e.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[100, 499]",https://www.zhipin.com/job_detail/db28c79132aaaec51HRy3dy8GVFS.html?lid=91zA49kJGBv.search.93&securityId=0z0eQaFX3hRZy-P1xaqPW-q1SIiZCCQhmmZ_CmJE54ZiKIacGvwM0ZE2Fa5w-zr6aMGuKnvi3dXbfWCBGycIi7DM3r91ORO5suw8D0cbSowwhCfDugNwp7nTtHPKmKfCj-UIYeBqMPok7A~~&sessionId=,https://www.zhipin.com/gongsi/212a5257eb2d25301nBz39S_Elc~.html,长沙县
Java开发工程师,长沙,Java,大专,1-3年,"[""SQL"", ""Spring"", ""SpringBoot""]","[5000, 10000]",0薪,无,人事,邓昀瑄人事,0,湖南中测天成科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",数据服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/da708a425b32cbde1nBz2t67FVtR.html?lid=91zA49kJGBv.search.94&securityId=NH4AV2jarq-LP-g10fqdUtyqeAc_sY0mJrudj_odgopFAjIEeFF9UaoH4HVIyWdp22yLm45trPvtx37jfUSk6_k8eA_Oc5dNY6p1pbp3CR58fCt684lNZk6zfPf5IJIHD9S3vtwH_GAgYw~~&sessionId=,https://www.zhipin.com/gongsi/ff47594b3b2d3acb1nFy2t65F1c~.html,岳麓区
